1783	[27.0, 10.0, 0.000185778644076, 0.00608578106517, 0.0274741222051, 0.336338255575, 24552.0913007]	5.0183151736
1027	[8.0, 1.0, 7.84653172352e-05, 0.00061035843229, 0.00404461864479, 0.276850236731, 1366.12748186]	3.69270644351
1591	[17.0, 15.0, 0.000116534461494, 0.00945405806111, 0.0103787060713, 0.324127200233, 18370.7262828]	2.73144404493
1950	[10.0, 7.0, 9.41885395549e-05, 0.00543599949024, 0.00838775080684, 0.312625062531, 4964.63609554]	2.68160846619
1222	[6.0, 9.0, 0.00010241595209, 0.00531488148919, 0.00321512940081, 0.293759915389, 3641.72143782]	2.34149450604
330	[10.0, 8.0, 7.08266693436e-05, 0.00569936054153, 0.00719634638726, 0.303902498328, 5421.98738328]	2.32813929022
1170	[13.0, 9.0, 0.000195563876323, 0.00533536786591, 0.0112517003486, 0.31537612364, 8923.67052252]	2.30131937881
355	[12.0, 14.0, 0.000146669256744, 0.0096888585925, 0.010326289234, 0.321656050955, 12210.7123056]	2.21132183876
1674	[10.0, 13.0, 7.89824362252e-05, 0.0073016240666, 0.00639092811794, 0.312098133467, 8613.32389156]	2.18714211377
1455	[13.0, 4.0, 0.000124105829602, 0.00292225653415, 0.00955162889754, 0.304309452797, 5081.52436769]	2.0997148626
235	[11.0, 19.0, 0.000104347302822, 0.0146869279954, 0.0123477929716, 0.327503193475, 16253.3411172]	2.08413083094
97	[9.0, 6.0, 7.13718530851e-05, 0.00441579509874, 0.00507403475143, 0.303487419188, 4134.61189707]	2.06604445645
1110	[20.0, 29.0, 0.000130411091263, 0.0245684011839, 0.0203232764255, 0.343608247423, 40219.0213935]	1.98367254026
305	[16.0, 11.0, 0.000162317972283, 0.00805219831466, 0.010215919807, 0.317650422517, 11850.2674387]	1.92581416033
711	[10.0, 2.0, 5.50907960038e-05, 0.00124894618062, 0.0101527036858, 0.295837154945, 2551.49411449]	1.9198275609
471	[13.0, 7.0, 0.000124910301237, 0.00469967641196, 0.0099862792213, 0.309748768626, 7058.54148115]	1.88026337556
338	[11.0, 12.0, 0.000127394987776, 0.00825726546217, 0.00918559977715, 0.315038280979, 9202.23990125]	1.84671852251
169	[6.0, 11.0, 7.99261451292e-05, 0.00562474543134, 0.00350021144777, 0.295365255664, 4579.7180793]	1.83296634781
815	[9.0, 27.0, 7.51626592225e-05, 0.0213492077329, 0.00709278644532, 0.332767571885, 22281.149657]	1.8247866936
353	[8.0, 15.0, 7.9893028994e-05, 0.00817767659771, 0.00621113567779, 0.314137606032, 9399.65077717]	1.80684164582
1959	[18.0, 19.0, 0.000165787143546, 0.0134199487233, 0.0115711029134, 0.332557288722, 22047.4203828]	1.79689700467
56	[7.0, 8.0, 4.89027538921e-05, 0.00467865053406, 0.0102146023464, 0.307038015108, 3973.65048922]	1.78046069286
27	[8.0, 10.0, 7.78732248272e-05, 0.00790591501338, 0.00372492073843, 0.302075465998, 5400.33162624]	1.7709101667
299	[17.0, 11.0, 0.000121876130025, 0.00741772705523, 0.011601731701, 0.320511587653, 12988.0381414]	1.77050911659
522	[20.0, 17.0, 0.000136995604618, 0.0133449894813, 0.0201591635039, 0.336146036442, 24428.2632746]	1.76620139076
1532	[8.0, 6.0, 9.47669631052e-05, 0.00435706502638, 0.00667882170042, 0.300721804511, 3684.94496675]	1.76487285311
208	[12.0, 6.0, 0.000116874145789, 0.00406180741551, 0.00934187858485, 0.307349460548, 5679.58202462]	1.76375782198
1585	[14.0, 13.0, 0.000105461087255, 0.0105397473587, 0.00983715717937, 0.320121658396, 12756.3530666]	1.71927671414
1899	[14.0, 25.0, 8.67761486177e-05, 0.0155575138401, 0.013989008507, 0.334012560128, 26942.6454383]	1.71371096239
1729	[10.0, 9.0, 0.000127891844824, 0.00687616836812, 0.00403665769516, 0.30282564584, 5418.54965248]	1.70554190755
1564	[9.0, 14.0, 5.24500635473e-05, 0.00879181198863, 0.00944186863945, 0.316835134193, 9473.60781877]	1.69745261007
751	[13.0, 8.0, 0.000116503306156, 0.00565546012262, 0.00945555568108, 0.311747833136, 7822.40064009]	1.69001129217
1930	[10.0, 6.0, 7.07392098655e-05, 0.00374689021158, 0.00876027669613, 0.300288305604, 4395.52682045]	1.6887436032
1103	[11.0, 9.0, 6.76266740901e-05, 0.0055900727114, 0.00787329822187, 0.308506371294, 7450.40623299]	1.67426886018
348	[8.0, 9.0, 8.32833207589e-05, 0.00751076453214, 0.00617746457989, 0.308411214953, 5016.98492783]	1.66347546549
409	[6.0, 10.0, 8.16558768159e-05, 0.0076645861904, 0.00277014977937, 0.301201915836, 3959.90047728]	1.6624564502
1954	[16.0, 9.0, 0.000133429181223, 0.00578986371776, 0.0150175931257, 0.321469907407, 11486.3079307]	1.65675008555
1387	[16.0, 5.0, 9.44385286852e-05, 0.00352053600217, 0.0175906445226, 0.316303935214, 7928.70871207]	1.65615636557
934	[17.0, 16.0, 0.000154221022061, 0.0131443806591, 0.00921221987161, 0.326157158235, 17146.435675]	1.65339967766
1403	[13.0, 12.0, 0.000115828643218, 0.00784168820462, 0.0145674690214, 0.322954684926, 11581.2431495]	1.65041450156
536	[18.0, 10.0, 0.000154791489414, 0.00550539706005, 0.0104028335225, 0.319344639264, 12967.2038231]	1.64368383303
1700	[9.0, 29.0, 8.11356687929e-05, 0.0226849311651, 0.00500690011873, 0.331246273107, 23296.3251564]	1.64320375879
1686	[9.0, 12.0, 0.000130304517809, 0.00634337243546, 0.00339037317666, 0.308458785785, 7639.11075005]	1.6428618066
360	[9.0, 25.0, 6.97788374703e-05, 0.0189748251754, 0.00649625517215, 0.327256660339, 18647.4855619]	1.64245414271
648	[11.0, 29.0, 0.000105953752526, 0.0197816590337, 0.00500679805556, 0.335503137268, 28213.5022452]	1.64215572403
49	[12.0, 14.0, 8.4948025229e-05, 0.00758646287656, 0.0131197560898, 0.321997874601, 12292.6875716]	1.63802436682
938	[7.0, 15.0, 4.24041041064e-05, 0.0090576902875, 0.0116994825347, 0.320892169448, 9555.27206094]	1.63627498552
473	[9.0, 25.0, 5.44329417453e-05, 0.0179690150586, 0.0102876322307, 0.330098048925, 20480.9285938]	1.61860298496
1957	[17.0, 13.0, 0.000163986756927, 0.00933051767555, 0.0100263790168, 0.324421660556, 14405.6041167]	1.61679949139
521	[14.0, 32.0, 0.000124418411959, 0.024756049989, 0.00957290093436, 0.340855633203, 35671.6219461]	1.61562823425
833	[6.0, 12.0, 4.0074895184e-05, 0.00784142970184, 0.00631492271627, 0.306023137663, 5661.04094242]	1.60969948886
841	[8.0, 14.0, 8.56850788657e-05, 0.00876254621816, 0.0051189776415, 0.31246875, 7984.62887894]	1.59330590767
1048	[14.0, 3.0, 8.47737073016e-05, 0.0020718345558, 0.0159465787287, 0.311369227416, 5414.86904591]	1.58882049611
754	[9.0, 7.0, 6.76721498873e-05, 0.00618190119773, 0.00895902532219, 0.306341911765, 4591.73523587]	1.5878796418
582	[14.0, 30.0, 0.000119205522554, 0.0203103066833, 0.0141713924411, 0.33779264214, 33359.5737407]	1.58350323805
54	[13.0, 15.0, 9.16832536456e-05, 0.0110907010114, 0.0170415418756, 0.327374521167, 13690.7787272]	1.58059225097
1271	[15.0, 18.0, 0.000181971385672, 0.0115142674999, 0.00695671746041, 0.323854251012, 18053.7749292]	1.57833328533
1843	[8.0, 11.0, 6.0893583469e-05, 0.00651558967004, 0.00770369645636, 0.310402632478, 6439.63105585]	1.57774928972
1426	[14.0, 14.0, 0.000109134110963, 0.00877767563329, 0.0102701496881, 0.323456151134, 13747.8062864]	1.56974650352
504	[8.0, 11.0, 9.18240523326e-05, 0.00720968426289, 0.00665509696332, 0.308116602983, 6282.19762957]	1.56104197648
1870	[11.0, 5.0, 5.89628991058e-05, 0.0026491139026, 0.0161910272329, 0.308754052802, 5250.11060383]	1.55999112864
1269	[21.0, 4.0, 0.000120197502319, 0.00295636395425, 0.0226907439613, 0.322798295455, 10944.0351551]	1.55858874098
1917	[8.0, 11.0, 7.4419102262e-05, 0.00814769945192, 0.00825376179849, 0.308344640434, 6304.67525104]	1.55608673283
1243	[9.0, 14.0, 4.10430234685e-05, 0.00903925047813, 0.0138253465859, 0.321005489743, 9653.52236104]	1.54984296116
352	[7.0, 14.0, 5.83106957985e-05, 0.00808824066094, 0.00861415351114, 0.314285714286, 8184.40402248]	1.54634318818
312	[8.0, 27.0, 7.91240216838e-05, 0.0180276945042, 0.0058157377374, 0.32795434419, 21528.9950835]	1.54429438115
943	[11.0, 7.0, 8.43758794156e-05, 0.00499689963549, 0.00955800578893, 0.309470752089, 5506.83029006]	1.54262124806
805	[9.0, 5.0, 9.05071067948e-05, 0.00369574090489, 0.00554785303212, 0.298370732872, 3365.69758242]	1.53986351895
1278	[11.0, 28.0, 9.58025994767e-05, 0.0178484430278, 0.00814835771781, 0.332878354085, 25930.1953969]	1.53559796687
940	[9.0, 4.0, 8.14314279274e-05, 0.00277951888293, 0.00867634089015, 0.297253106606, 3089.60871487]	1.53535199949
1732	[11.0, 11.0, 7.97361117736e-05, 0.00813149784589, 0.00686598072332, 0.310402632478, 7742.5612514]	1.52830349778
104	[5.0, 10.0, 8.00281495721e-05, 0.00793281513549, 0.0016821434678, 0.296495077689, 3630.2683432]	1.52826700687
1763	[13.0, 11.0, 9.00723866633e-05, 0.00619930908764, 0.0138232763071, 0.318125417581, 10517.5949453]	1.52767318252
213	[8.0, 14.0, 9.123776948e-05, 0.0100351658948, 0.00388493040668, 0.310171542017, 7477.2428753]	1.52575700373
101	[20.0, 12.0, 0.000141272911644, 0.00670524470909, 0.0144369780048, 0.326061436118, 17036.6565803]	1.52326464189
743	[16.0, 14.0, 0.000131749481001, 0.00939443560898, 0.00992978325239, 0.321376916402, 14736.1211817]	1.51907379243
1596	[11.0, 9.0, 6.82858264242e-05, 0.00625340094226, 0.0136478516673, 0.314800239272, 7312.88330936]	1.51743973657
134	[14.0, 6.0, 0.000115066992025, 0.00276959748638, 0.00874340680806, 0.307019159912, 6639.20053988]	1.5154090461
1936	[18.0, 4.0, 0.000132707635302, 0.00204290487117, 0.0160744485906, 0.316373991457, 8856.8054509]	1.51099544482
1461	[16.0, 10.0, 0.000135722279672, 0.00736339202373, 0.00794549751002, 0.317126546147, 11276.0127083]	1.50756757765
1129	[4.0, 7.0, 3.54686638143e-05, 0.00358780181941, 0.0032833125073, 0.286151732822, 2190.11691912]	1.50371923584
345	[5.0, 6.0, 4.402303853e-05, 0.00249574838678, 0.00470855819448, 0.285710203732, 2189.90176654]	1.50324315349
1600	[12.0, 15.0, 0.00013627253665, 0.00930398821924, 0.00539199343988, 0.318500350385, 12440.0002941]	1.50034296721
1474	[17.0, 16.0, 0.000106992676608, 0.0114442426447, 0.0214463121134, 0.334649754008, 21547.9004278]	1.49720678535
1317	[11.0, 6.0, 0.000132755387947, 0.00362267835236, 0.00675493460927, 0.30027027027, 4880.17623785]	1.49620193707
1487	[5.0, 9.0, 3.5407171555e-05, 0.00521005125717, 0.00465412291444, 0.298584567606, 3469.45976608]	1.49401875755
1856	[5.0, 10.0, 4.75613476865e-05, 0.00762014936507, 0.00584741025745, 0.299919013768, 3978.04370214]	1.49283839023
1846	[16.0, 11.0, 0.00013324009548, 0.00606891290503, 0.012112232949, 0.321026102032, 12408.9181833]	1.49082786406
601	[12.0, 14.0, 9.98901864491e-05, 0.00913848003231, 0.00717344628627, 0.315764542411, 11535.7078431]	1.4907736902
