2935	[14.0, 10.0, 0.000110066777189, 0.00586399148346, 0.00738325449026, 0.308439755691, 9749.98023175]	3.36957680321
1783	[27.0, 10.0, 0.000185778644076, 0.00608578106517, 0.0274741222051, 0.336338255575, 24552.0913007]	2.88605815049
2260	[12.0, 9.0, 0.000124065161377, 0.00679886520833, 0.00972740860344, 0.313920632927, 7545.22956743]	2.84865942125
1298	[13.0, 65.0, 0.00012219330102, 0.0595743181561, 0.0101409316587, 0.353246661485, 95489.2920703]	2.77192967622
2235	[10.0, 6.0, 0.000114396877212, 0.00351736283375, 0.00682208176671, 0.297872974261, 4122.9857817]	2.70049927206
1027	[8.0, 1.0, 7.84653172352e-05, 0.00061035843229, 0.00404461864479, 0.276850236731, 1366.12748186]	2.63371268676
1950	[10.0, 7.0, 9.41885395549e-05, 0.00543599949024, 0.00838775080684, 0.312625062531, 4964.63609554]	2.60604535822
3931	[20.0, 8.0, 0.000135690398985, 0.0047745229763, 0.0179573592423, 0.325350600332, 14084.6519459]	2.52561368445
1222	[6.0, 9.0, 0.00010241595209, 0.00531488148919, 0.00321512940081, 0.293759915389, 3641.72143782]	2.51098762559
3629	[7.0, 8.0, 7.37345982618e-05, 0.00523480840258, 0.00412933290107, 0.297483041771, 3776.44419804]	2.48522528048
2906	[3.0, 13.0, 5.33014593265e-05, 0.00917070465107, 0.000767795623518, 0.295051491634, 4206.01694644]	2.4811680583
134	[14.0, 6.0, 0.000115066992025, 0.00276959748638, 0.00874340680806, 0.307019159912, 6639.20053988]	2.44729123567
3728	[6.0, 6.0, 5.43293958235e-05, 0.00349828487291, 0.00606782436904, 0.30299081846, 2499.04560035]	2.36520055683
4363	[13.0, 16.0, 0.000106153986159, 0.0120891092976, 0.00937075244979, 0.321139516958, 13353.1382507]	2.28718533499
3911	[17.0, 20.0, 0.000140629911058, 0.0141462759198, 0.0161967882483, 0.336134736276, 24169.8602392]	2.28068892108
4646	[11.0, 41.0, 0.000101589238329, 0.0278505954395, 0.0106340401547, 0.342818939212, 44983.1524365]	2.27179999062
355	[12.0, 14.0, 0.000146669256744, 0.0096888585925, 0.010326289234, 0.321656050955, 12210.7123056]	2.25018995919
